Transaction ID,Segment,Revenue
367524651,granify,109.98
367524653,granify,69.98
367524655,baseline,39.98
367524657,granify,49.99
367524659,granify,139.75
367524661,granify,94.98
367524663,granify,44.98
367524665,granify,44.98
367524667,granify,41.75
367524669,granify,104.98
367524673,granify,69.98
367524675,granify,96.03
367524677,granify,73.98
367524681,granify,64.98
367524685,granify,162
367524687,granify,69.98
367524689,granify,89.98
367524691,granify,299.73
367524693,granify,243
367524695,granify,219.98
367524697,granify,158.67
367524699,granify,28
367524701,granify,225.06
367524703,granify,108.5
367524705,granify,109.98
367524707,granify,109.98
367524709,granify,154.98
367524711,granify,44.98
367524715,granify,109.98
367524717,granify,38.19
367524721,granify,109.98
367524723,granify,47.99
367524725,granify,99.5
367524727,granify,169.98
367524731,granify,109.98
367524733,granify,99.98
367524735,granify,13.39
367524737,granify,109.98
367524739,granify,39.98
367524741,granify,109.98
367524743,granify,67.25
367524745,granify,82.71
367524747,granify,49.95
367524749,granify,109.98
367524753,granify,66
367524755,granify,129.98
367524757,granify,154.98
367524759,granify,155.08
367524761,granify,96.03
367524763,granify,371.73
367524765,granify,109.98
367524767,granify,39.98
367524769,granify,19
367524771,granify,318.46
367524773,granify,52.95
367524775,granify,169.98
367524777,granify,199.96
367524779,granify,99.95
367524781,granify,119.98
367524783,granify,49.99
367524785,granify,155.08
367524787,granify,119.98
367524789,baseline,201.47
367524791,granify,72
367524793,granify,144.75
367524795,granify,109.98
367524797,granify,16.5
367524801,granify,377.28
367524803,granify,13
367524805,granify,224.36
367524809,granify,89.98
367524811,granify,51.92
367524813,granify,99
367524815,granify,62
367524817,granify,25.95
367524821,baseline,154.98
367524823,baseline,15
367524825,granify,134.5
367524827,granify,79.98
367524829,granify,56.75
367524831,granify,99.95
367524837,granify,84.98
367524839,granify,154.96
367524841,granify,99.33
367524843,granify,109.98
367524845,granify,87.98
367524849,granify,24.98
367524851,granify,52.95
367524853,granify,19.98
367524855,granify,69.98
367524857,granify,265.06
367524859,granify,67.83
367524861,granify,49.04
367524863,baseline,6.4
367524871,granify,149.99
367524875,granify,16.5
367524877,granify,154.96
367524879,granify,149.98
367524881,granify,135.45
367524883,granify,309.94
367524885,baseline,10.5
367524887,granify,29.99
367524889,granify,47.82
367524891,granify,94.98
367524893,granify,46.63
367524895,granify,74.98
367524897,granify,49.13
367524899,granify,119
367524901,granify,104.98
367524903,baseline,39.95
367524905,granify,39.5
367524907,granify,254.98
367524909,granify,154.98
367524913,granify,57.37
367524915,granify,82.71
367524917,granify,31.96
367524919,granify,291.94
367524921,granify,27.19
367524923,granify,61.54
367524925,granify,28
367524927,granify,122
367524929,granify,39.43
367524931,granify,24.1
367524933,granify,119.98
367524935,granify,109.98
367524943,baseline,113.95
367524947,granify,119.98
367524949,granify,156.9
367524951,granify,154.96
367524953,granify,294.94
367524955,granify,64.98
367524957,granify,49.95
367524959,granify,109.98
367524961,granify,155.08
367524967,granify,154.98
367524969,baseline,34
367524971,baseline,109.98
367524975,granify,64.9
367524977,baseline,149.98
367524979,granify,36.95
367524981,granify,104.98
367524985,granify,64.98
367524987,granify,154.98
367524989,granify,154.96
367524991,granify,154.98
367524995,baseline,99.99
367524997,granify,48.98
367524999,granify,193.5
367525003,granify,179.99
367525005,granify,119.98
367525011,granify,194.99
367525013,granify,246
367525015,granify,49.99
367525017,granify,54.99
367525019,baseline,19.99
367525021,granify,99.98
367525025,granify,154.96
367525027,granify,31.84
367525029,granify,274.96
367525031,granify,89.9
367525033,granify,32.5
367525035,granify,24.95
367525037,granify,369.94
367525039,granify,109.98
367525041,granify,44.98
367525043,granify,198.56
367525045,granify,307.24
367525047,granify,485.02
367525051,granify,154.98
367525053,granify,94.98
367525055,baseline,23.98
367525061,granify,121.44
367525063,granify,279.98
367525065,granify,94.98
367525067,granify,44.98
367525069,granify,299.99
367525071,granify,34.95
367525073,granify,44.98
367525075,granify,225.06
367525077,granify,214.96
367525079,granify,100.49
367525085,granify,154.98
367525087,granify,169.98
367525089,granify,44.98
367525091,granify,194.99
367525093,granify,446.24
367525095,granify,199.96
367525097,granify,69
367525099,granify,119.98
367525101,granify,119.98
367525103,granify,21.9
367525105,granify,264.96
367525107,granify,38
367525109,baseline,94.98
367525111,granify,36.33
367525113,granify,130.95
367525115,granify,33
367525117,granify,44.98
367525119,granify,44.98
367525121,granify,108.5
367525123,granify,88
367525125,granify,39.95
367525127,baseline,193.95
367525131,baseline,52.95
367525139,granify,156.03
367525141,granify,139.98
367525143,granify,150.08
367525145,granify,154.98
367525147,granify,94.98
367525151,granify,36.86
367525153,baseline,74.98
367525155,baseline,49.99
367525157,granify,154.98
367525159,granify,36.33
367525161,baseline,429.92
367525163,baseline,51.86
367525167,granify,16.67
367525169,granify,34.5
367525171,baseline,29.74
367525173,granify,76
367525177,granify,76.49
367525179,granify,154.96
367525181,granify,94.98
367525183,granify,115.75
367525185,granify,129.98
367525189,granify,89.95
367525193,granify,74.37
367525195,granify,562.27
367525197,granify,224.73
367525199,granify,189.96
367525201,granify,154.98
367525203,granify,94.98
367525205,granify,78.78
367525207,granify,25
367525209,granify,154.96
367525211,granify,309.94
367525213,granify,84.98
367525215,granify,104.98
367525217,baseline,109.98
367525219,granify,154.98
367525221,baseline,379.92
367525225,granify,159.96
367525227,granify,16.8
367525229,baseline,154.98
367525233,granify,82.71
367525235,granify,152.99
367525239,granify,22.85
367525241,granify,94.98
367525243,granify,44.98
367525247,granify,239.98
367525249,baseline,121.43
367525251,baseline,82.71
367525253,granify,429.28
367525255,granify,53.58
367525257,granify,44.98
367525259,granify,154.98
367525261,granify,69.98
367525263,granify,244.96
367525265,granify,29.95
367525267,granify,154.98
367525269,granify,109.98
367525271,granify,279.98
367525273,granify,56.75
367525275,granify,265.01
367525277,granify,364.15
367525279,granify,25
367525281,granify,99.99
367525283,granify,94.98
367525285,granify,15.97
367525287,granify,89.98
367525289,baseline,29.74
367525291,granify,309.94
367525293,granify,91.82
367525295,baseline,149.98
367525297,granify,175.93
367525299,granify,49.72
367525301,granify,154.98
367525305,granify,10
367525307,granify,48.38
367525309,granify,109.98
367525311,baseline,94.98
367525313,granify,94.98
367525317,granify,364.94
367525321,granify,156.7
367525323,granify,249.96
367525327,granify,201.35
367525331,granify,54.99
367525333,granify,89.98
367525335,granify,94.98
367525337,granify,49.99
367525339,granify,154.98
367525341,granify,119.98
367525343,granify,150.08
367525345,granify,178.43
367525347,granify,94.98
367525349,granify,88.98
367525351,granify,54.98
367525353,granify,96
367525355,granify,154.98
367525357,granify,79.98
367525359,granify,119.8
367525361,granify,29.5
367525363,granify,214.96
367525367,granify,65.87
367525369,granify,59.99
367525371,granify,49.9
367525373,granify,48.98
367525377,baseline,16.17
367525379,granify,79.98
367525383,baseline,36
367525385,granify,146.89
367525387,granify,79.98
367525389,granify,1019.94
367525391,granify,159.96
367525393,granify,550
367525397,granify,34.95
367525399,granify,17.95
367525403,granify,82.5
367525405,granify,79.98
367525407,granify,37.25
367525409,granify,39.95
367525411,granify,39.98
367525413,granify,389.99
367525415,granify,189.96
367525417,granify,44.98
367525419,granify,369.94
367525421,granify,499.98
367525423,granify,24.6
367525425,granify,76
367525427,granify,58.38
367525431,baseline,45.13
367525433,granify,139.96
367525435,granify,35.96
367525437,granify,79.96
367525441,granify,55.45
367525443,granify,429.99
367525445,granify,79.98
367525447,granify,64.98
367525449,granify,14.99
367525451,granify,79.98
367525453,baseline,89.98
367525455,granify,24.9
367525457,granify,71.98
367525461,granify,155.08
367525465,granify,162.73
367525467,granify,139.96
367525469,granify,44
367525471,granify,165.69
367525473,baseline,293.45
367525475,granify,199.99
367525481,granify,45
367525483,granify,29.5
367525485,granify,171.94
367525487,granify,61.48
367525489,granify,154.98
367525491,granify,167.02
367525495,granify,94.98
367525499,granify,244.96
367525501,granify,44.95
367525503,granify,87.75
367525511,granify,44.98
367525513,granify,899.93
367525515,granify,66
367525517,granify,155.08
367525519,granify,135
367525521,granify,223.03
367525523,granify,74.98
367525525,granify,89.9
367525529,granify,45.37
367525531,granify,64.98
367525535,granify,28
367525537,granify,154.96
367525539,granify,67
367525541,granify,74.98
367525543,baseline,124.96
367525545,granify,449.94
367525551,granify,29.9
367525553,granify,129.98
367525555,baseline,74.98
367525557,granify,199.96
367525559,granify,119.98
367525561,granify,66.4
367525563,granify,89.98
367525565,granify,61.25
367525569,granify,73.98
367525571,granify,202.9
367525575,granify,56.75
367525577,granify,49.98
367525579,granify,36.33
367525581,granify,111.25
367525585,granify,22.4
367525587,granify,19.95
367525589,granify,35.96
367525591,granify,69.98
367525593,granify,34.95
367525595,granify,22.5
367525597,granify,1399.99
367525599,granify,14.5
367525601,granify,49.98
367525603,granify,40
367525607,granify,67
367525609,granify,74.98
367525611,baseline,155.08
367525613,granify,124.96
367525615,granify,179.99
367525617,granify,94.98
367525619,granify,230.06
367525621,granify,89.98
367525623,baseline,174.1
367525625,granify,74.98
367525627,granify,15.54
367525629,granify,116.27
367525631,granify,53.34
367525633,granify,165.69
367525637,granify,109.96
367525641,granify,24.95
367525643,granify,175.77
367525645,granify,429.99
367525647,granify,197.7
367525649,baseline,38.98
367525653,granify,134.97
367525655,granify,44.98
367525657,baseline,49.98
367525659,granify,129.62
367525661,granify,93.96
367525663,granify,49.99
367525665,baseline,74.98
367525667,granify,17.9
367525673,granify,49.4
367525677,granify,55.98
367525681,granify,155.08
367525683,granify,207.35
367525685,granify,155.08
367525687,granify,52.95
367525689,granify,74.98
367525691,granify,269.73
367525693,granify,24.92
367525695,granify,69.98
367525697,granify,52.95
367525699,granify,20.74
367525701,granify,79.98
367525703,granify,30
367525705,granify,229.96
367525707,granify,47.4
367525709,granify,61.75
367525711,granify,99.98
367525713,granify,150.08
367525715,granify,99.99
367525717,granify,49.99
367525719,granify,249.96
367525723,granify,55.45
367525725,granify,59.28
367525729,granify,69.98
367525731,granify,49.98
367525733,granify,99.99
367525735,granify,49.99
367525737,granify,175.77
367525739,granify,23.55
367525741,granify,74.98
367525743,granify,109.98
367525745,granify,49.99
367525749,granify,15.45
367525751,granify,169
367525753,granify,64.98
367525755,granify,155.08
367525757,baseline,39.75
367525761,granify,26
367525763,granify,60.94
367525765,granify,99.98
367525767,granify,185.82
367525769,granify,40.96
367525773,granify,30.87
367525775,granify,150.08
367525779,granify,155.08
367525781,granify,14.9
367525783,granify,239.92
367525785,granify,179.98
367525787,granify,179.98
367525789,granify,155.08
367525791,granify,99.98
367525793,baseline,93.81
367525795,granify,550
367525797,granify,144.75
367525799,granify,44.07
367525801,granify,30.7
367525803,granify,32.79
367525805,granify,24.98
367525807,granify,159.99
367525809,granify,71.75
367525811,granify,155.08
367525813,granify,55.23
367525815,granify,34.95
367525817,granify,24.5
367525819,granify,587.6
367525821,granify,99.98
367525823,baseline,71.16
367525825,granify,74.98
367525827,granify,20.63
367525829,granify,69.98
367525831,granify,46.67
367525833,granify,45
367525835,granify,58.5
367525837,granify,41.85
367525839,granify,149.96
367525841,granify,51.92
367525843,granify,49.99
367525845,granify,155.08
367525847,granify,49.99
367525851,granify,40.88
367525853,baseline,43.99
367525855,granify,54.9
367525857,granify,52.95
367525859,granify,89.98
367525861,granify,23.98
